scenario_id,method,path_id,path_type,sample_count,path_3d_length_m,horizontal_path_length_m,vertical_travel_m,duration_s,mean_speed_m_s,max_speed_m_s,vertical_speed_m_s,horizontal_rmse_m,vertical_rmse_m,error_3d_rmse_m,error_3d_p95_m,cross_track_rmse_m,along_track_rmse_m,dropouts,longest_outage
scenario-000041,TDOA,scenario-000041-default-path,STRAIGHT_LINE,5,17.06575518399347,16.97056274847714,1.7999999999999998,5.0,3.413151036798694,3.413151036798694,0.35999999999999993,0.27926448410279114,0.4847257791709513,0.5594173156723734,0.8812108155062054,0.5007465345683876,0.24940056373599995,0,0
scenario-000042,TDOA,scenario-000042-default-path,STRAIGHT_LINE,5,17.06575518399347,16.97056274847714,1.7999999999999998,5.0,3.413151036798694,3.413151036798694,0.35999999999999993,0.27926448410279114,0.4847257791709513,0.5594173156723734,0.8812108155062054,0.5007465345683876,0.24940056373599995,0,0
scenario-000043,TDOA,scenario-000043-default-path,STRAIGHT_LINE,5,17.06575518399347,16.97056274847714,1.7999999999999998,5.0,3.413151036798694,3.413151036798694,0.35999999999999993,0.27926448410279114,0.4847257791709513,0.5594173156723734,0.8812108155062054,0.5007465345683876,0.24940056373599995,0,0
scenario-000044,SX1280_RANGING,scenario-000044-default-path,STRAIGHT_LINE,5,17.06575518399347,16.97056274847714,1.7999999999999998,5.0,3.413151036798694,3.413151036798694,0.35999999999999993,0.22122293833212522,0.3874939302325674,0.4461962958288438,0.8798701903591429,0.4226190519805344,0.14312327314051823,0,0
scenario-000045,SX1280_RANGING,scenario-000045-default-path,STRAIGHT_LINE,5,17.06575518399347,16.97056274847714,1.7999999999999998,5.0,3.413151036798694,3.413151036798694,0.35999999999999993,0.22122293833212522,0.3874939302325674,0.4461962958288438,0.8798701903591429,0.4226190519805344,0.14312327314051823,0,0
scenario-000046,SX1280_RANGING,scenario-000046-default-path,STRAIGHT_LINE,5,17.06575518399347,16.97056274847714,1.7999999999999998,5.0,3.413151036798694,3.413151036798694,0.35999999999999993,0.22122293833212522,0.3874939302325674,0.4461962958288438,0.8798701903591429,0.4226190519805344,0.14312327314051823,0,0
scenario-000047,SX1280_RANGING,scenario-000047-default-path,STRAIGHT_LINE,5,17.06575518399347,16.97056274847714,1.7999999999999998,5.0,3.413151036798694,3.413151036798694,0.35999999999999993,0.22122293833212522,0.3874939302325674,0.4461962958288438,0.8798701903591429,0.4226190519805344,0.14312327314051823,0,0
scenario-000048,UWB_SS_TWR,scenario-000048-default-path,STRAIGHT_LINE,5,17.06575518399347,16.97056274847714,1.7999999999999998,5.0,3.413151036798694,3.413151036798694,0.35999999999999993,3.4113526595131995,7.490731116883825,8.230940385704379,12.482531032715762,7.853196266691892,2.4648910786961578,0,0
scenario-000049,UWB_SS_TWR,scenario-000049-default-path,STRAIGHT_LINE,5,17.06575518399347,16.97056274847714,1.7999999999999998,5.0,3.413151036798694,3.413151036798694,0.35999999999999993,3.4113526595131995,7.490731116883825,8.230940385704379,12.482531032715762,7.853196266691892,2.4648910786961578,0,0
scenario-000050,UWB_SS_TWR,scenario-000050-default-path,STRAIGHT_LINE,5,17.06575518399347,16.97056274847714,1.7999999999999998,5.0,3.413151036798694,3.413151036798694,0.35999999999999993,3.4113526595131995,7.490731116883825,8.230940385704379,12.482531032715762,7.853196266691892,2.4648910786961578,0,0
